age,city,color,country,customer-id,customer-name,discount-applied,gender,payment-method,previous-purchaser,product,product-category,promo-code,quantity,purchase-frequency,reason,review-rate,sales-price,season,shipping-mode,size,status,unit-price
33,Houston,Brown,USA,Cust6321,Olivia Brown,20,Male,Debit Card,Yes,Bread,Bakery,19111,2,Weekly,Quality Issue,5,33,Summer,Standard,Large,Returned,20.92
33,Houston,Green,USA,Cust1859,Michael Smith,20,Female,Bank Transfer,Yes,Tomato,Vegetables,75891,9,Monthly,"",5,102,Winter,Shipped From Abroad,Small,Delivered,14.18
33,Houston,Red,USA,Cust3365,Olivia Taylor,0,Male,Cash,Yes,Chocolate,Snacks,65707,5,Monthly,"",3,244,Autumn,Shipped From Abroad,Small,Delivered,48.84
33,Houston,White,USA,Cust2585,John Anderson,20,Male,Google Pay,Yes,Biscuits,Snacks,50109,10,Monthly,Changed Mind,3,327,Winter,Standard,Small,Returned,40.9
33,Houston,White,USA,Cust4990,Michael Anderson,10,Female,Google Pay,No,Spinach,Vegetables,82755,7,Yearly,"",5,266,Spring,Shipped From Abroad,Large,Delivered,42.27
33,Liverpool,Brown,UK,Cust1106,Emma Thomas,20,Female,Apple Pay,Yes,Milk,Dairy,55289,9,Yearly,Late Delivery,4,222,Summer,Express,Medium,Returned,30.78
33,Liverpool,Brown,UK,Cust6444,David Jackson,5,Female,Google Pay,No,Carrot,Vegetables,51167,3,Quarterly,Changed Mind,3,103,Summer,Shipped From Abroad,Small,Returned,36.15
33,Liverpool,Green,UK,Cust3220,Daniel Taylor,5,Female,Debit Card,Yes,Spinach,Vegetables,13819,9,Quarterly,Changed Mind,2,378,Summer,Express,Small,Returned,44.24
33,Liverpool,Green,UK,Cust4112,Olivia Jackson,10,Male,Google Pay,No,Nuts,Snacks,84336,7,Quarterly,"",5,13,Spring,Shipped From Abroad,Small,Delivered,2.11
33,Liverpool,N/A,UK,Cust1496,John Thomas,15,Female,Apple Pay,No,Beef,Meat,32832,2,Monthly,"",2,81,Spring,Standard,Small,Delivered,47.36
33,Liverpool,Red,UK,Cust5541,John Brown,15,Male,PayPal,No,Soda,Beverages,39404,1,Weekly,"",2,24,Autumn,Standard,Medium,Delivered,27.66
33,Liverpool,Yellow,UK,Cust5803,John Brown,20,Female,Debit Card,Yes,Onion,Vegetables,22970,4,Monthly,Wrong Item,3,5,Winter,Standard,Medium,Returned,1.7
33,Liverpool,Yellow,UK,Cust6279,David Smith,15,Female,Credit Card,Yes,Tea,Beverages,59801,6,Weekly,Late Delivery,1,51,Autumn,Standard,Small,Returned,9.98
33,London,Brown,UK,Cust3408,Sarah Brown,10,Female,PayPal,No,Mango,Fruits,50620,5,Yearly,Changed Mind,1,48,Spring,Standard,Large,Returned,10.72
33,London,Brown,UK,Cust4107,Sarah Jackson,5,Male,Credit Card,Yes,Pork,Meat,77995,5,Weekly,Changed Mind,2,150,Summer,Standard,Small,Returned,31.67
33,London,N/A,UK,Cust4019,Emma Johnson,15,Male,PayPal,Yes,Onion,Vegetables,97448,9,Weekly,Changed Mind,5,29,Winter,Standard,Large,Returned,3.77
33,London,Yellow,UK,Cust4171,John Smith,0,Female,Bank Transfer,Yes,Chicken,Meat,86036,4,Monthly,Wrong Item,3,119,Summer,Shipped From Abroad,Medium,Returned,29.78
33,London,Yellow,UK,Cust5175,David Anderson,20,Female,Apple Pay,Yes,Bread,Bakery,33739,5,Yearly,"",2,69,Spring,Shipped From Abroad,Small,Delivered,17.35
33,Los Angeles,Yellow,USA,Cust2270,John Thomas,5,Male,Cash,Yes,Cake,Bakery,26860,9,Weekly,"",5,339,Winter,Express,Small,Delivered,39.63
33,Manchester,Brown,UK,Cust5389,Sarah Jackson,5,Male,Bank Transfer,No,Tea,Beverages,12390,9,Quarterly,Changed Mind,3,210,Summer,Standard,Small,Returned,24.58
33,Manchester,White,UK,Cust2257,Mary Brown,5,Male,Bank Transfer,No,Chicken,Meat,28261,9,Monthly,"",2,367,Winter,Shipped From Abroad,Large,Delivered,42.9
33,Manchester,White,UK,Cust2910,Michael Brown,5,Female,Debit Card,No,Apple,Fruits,63093,8,Weekly,"",3,112,Winter,Express,Small,Delivered,14.69
33,Manchester,White,UK,Cust5141,Olivia Anderson,15,Female,PayPal,Yes,Bread,Bakery,36376,8,Yearly,"",3,29,Autumn,Standard,Small,Delivered,4.28
33,Manchester,Yellow,UK,Cust3051,Olivia Brown,15,Male,Debit Card,Yes,Banana,Fruits,13938,2,Quarterly,Changed Mind,2,69,Winter,Express,Medium,Returned,40.69
33,Manchester,Yellow,UK,Cust4206,Michael Smith,0,Male,Google Pay,Yes,Bread,Bakery,43015,7,Yearly,"",3,331,Autumn,Shipped From Abroad,Small,Delivered,47.3
33,Melbourne,Brown,Australia,Cust1924,Michael Anderson,10,Male,Apple Pay,Yes,Carrot,Vegetables,35769,6,Quarterly,Changed Mind,3,172,Autumn,Shipped From Abroad,Medium,Returned,31.81
33,Melbourne,Green,Australia,Cust2707,John Anderson,20,Male,Credit Card,Yes,Banana,Fruits,79491,1,Quarterly,"",5,15,Autumn,Express,Small,Delivered,18.22
33,Melbourne,Red,Australia,Cust1979,Mary Taylor,0,Female,Google Pay,No,Carrot,Vegetables,97478,10,Yearly,Changed Mind,5,173,Summer,Shipped From Abroad,Small,Returned,17.34
33,Melbourne,Yellow,Australia,Cust6070,Daniel Johnson,15,Female,Debit Card,Yes,Yogurt,Dairy,42174,8,Weekly,"",2,254,Summer,Express,Large,Delivered,37.34
33,Montreal,Brown,Canada,Cust1611,Sarah Brown,20,Female,Cash,Yes,Butter,Dairy,85269,10,Monthly,Quality Issue,3,89,Autumn,Shipped From Abroad,Large,Returned,11.08
33,Montreal,White,Canada,Cust2568,Olivia Thomas,20,Male,Google Pay,No,Nuts,Snacks,95128,1,Monthly,"",5,31,Autumn,Standard,Large,Delivered,38.28
33,Montreal,White,Canada,Cust3032,David Thomas,5,Male,PayPal,No,Tea,Beverages,86467,5,Weekly,"",3,193,Winter,Shipped From Abroad,Small,Delivered,40.62
33,Montreal,Yellow,Canada,Cust2522,Sarah Smith,5,Female,Credit Card,No,Tea,Beverages,20072,3,Monthly,"",1,60,Autumn,Standard,Large,Delivered,21.05
33,Munich,N/A,Germany,Cust4388,John Johnson,0,Female,PayPal,Yes,Chips,Snacks,79798,9,Yearly,Wrong Item,4,413,Spring,Standard,Small,Returned,45.93
33,Munich,N/A,Germany,Cust5794,Emma Anderson,5,Female,Bank Transfer,No,Orange,Fruits,85276,9,Quarterly,"",4,404,Summer,Express,Small,Delivered,47.26
33,Munich,Red,Germany,Cust5520,John Thomas,10,Female,Cash,Yes,Muffin,Bakery,87607,2,Weekly,"",1,57,Spring,Standard,Small,Delivered,31.62
33,Munich,White,Germany,Cust5023,Daniel Thomas,10,Female,Cash,Yes,Croissant,Bakery,41534,8,Quarterly,"",1,335,Spring,Standard,Large,Delivered,46.59
33,Munich,Yellow,Germany,Cust4358,Olivia Brown,20,Male,PayPal,No,Tea,Beverages,10247,9,Weekly,Wrong Item,1,317,Summer,Shipped From Abroad,Large,Returned,44.05
33,Munich,Yellow,Germany,Cust5332,Daniel Taylor,5,Female,PayPal,No,Cake,Bakery,27196,8,Yearly,"",4,265,Winter,Standard,Large,Delivered,34.86
33,New York,Green,USA,Cust5391,Mary Anderson,15,Male,Apple Pay,Yes,Potato,Vegetables,50785,4,Weekly,Damaged Product,2,77,Summer,Standard,Small,Returned,22.59
33,New York,Red,USA,Cust4744,David Smith,10,Female,Apple Pay,Yes,Carrot,Vegetables,66049,9,Yearly,Quality Issue,1,242,Summer,Shipped From Abroad,Large,Returned,29.91
33,New York,White,USA,Cust3243,Mary Smith,20,Female,Credit Card,Yes,Chocolate,Snacks,51159,5,Monthly,"",2,166,Winter,Express,Large,Delivered,41.43
33,Sydney,Brown,Australia,Cust5044,Mary Taylor,10,Male,Bank Transfer,Yes,Orange,Fruits,59605,6,Quarterly,Quality Issue,3,107,Autumn,Express,Medium,Returned,19.81
33,Sydney,N/A,Australia,Cust2061,Michael Anderson,0,Female,Cash,Yes,Soda,Beverages,91323,1,Yearly,"",4,4,Spring,Shipped From Abroad,Large,Delivered,4.09
33,Sydney,Red,Australia,Cust4547,Sarah Smith,20,Male,Google Pay,Yes,Mango,Fruits,57552,2,Quarterly,Changed Mind,5,70,Winter,Express,Medium,Returned,43.65
33,Sydney,White,Australia,Cust1457,Emma Jackson,0,Male,Credit Card,Yes,Onion,Vegetables,86556,10,Weekly,"",4,248,Summer,Shipped From Abroad,Large,Delivered,24.75
33,Toronto,Brown,Canada,Cust1885,John Brown,10,Female,PayPal,Yes,Fish,Meat,40974,1,Monthly,Quality Issue,5,38,Spring,Express,Small,Returned,42.43
33,Toronto,Brown,Canada,Cust4681,David Johnson,0,Male,Cash,No,Butter,Dairy,88158,10,Yearly,"",5,348,Autumn,Shipped From Abroad,Medium,Delivered,34.82
33,Toronto,Brown,Canada,Cust5042,Daniel Thomas,20,Male,Bank Transfer,Yes,Nuts,Snacks,56689,5,Monthly,Changed Mind,3,83,Winter,Shipped From Abroad,Large,Returned,20.82
33,Toronto,Green,Canada,Cust4028,Michael Brown,10,Female,Cash,Yes,Cake,Bakery,76699,6,Monthly,Wrong Item,4,76,Spring,Express,Small,Returned,14.1
33,Toronto,N/A,Canada,Cust1075,Daniel Anderson,15,Male,PayPal,Yes,Milk,Dairy,46857,10,Monthly,"",5,394,Autumn,Shipped From Abroad,Small,Delivered,46.33
33,Vancouver,N/A,Canada,Cust3462,John Thomas,15,Female,Cash,No,Chips,Snacks,82108,3,Weekly,Late Delivery,3,11,Summer,Express,Large,Returned,4.46
33,Vancouver,N/A,Canada,Cust4368,Sarah Jackson,0,Female,Bank Transfer,No,Juice,Beverages,92798,9,Weekly,"",1,423,Spring,Express,Large,Delivered,47.02
33,Vancouver,Red,Canada,Cust4245,Daniel Taylor,5,Female,Bank Transfer,Yes,Carrot,Vegetables,79816,1,Weekly,Damaged Product,3,3,Summer,Shipped From Abroad,Medium,Returned,2.86
33,Vancouver,White,Canada,Cust6452,Olivia Smith,5,Female,Credit Card,No,Cheese,Dairy,13902,4,Yearly,Wrong Item,1,167,Autumn,Shipped From Abroad,Large,Returned,43.88
33,Vancouver,Yellow,Canada,Cust2824,Sarah Smith,5,Female,Apple Pay,Yes,Chicken,Meat,93215,8,Quarterly,Changed Mind,1,154,Spring,Standard,Small,Returned,20.26
34,Berlin,Yellow,Germany,Cust1232,John Johnson,0,Male,Cash,Yes,Juice,Beverages,95318,7,Yearly,Damaged Product,3,101,Autumn,Express,Small,Returned,14.48
34,Berlin,Yellow,Germany,Cust3269,John Brown,20,Female,Apple Pay,Yes,Chips,Snacks,92459,3,Monthly,Wrong Item,1,12,Summer,Express,Medium,Returned,5.07
34,Brisbane,Brown,Australia,Cust6042,Emma Brown,10,Female,Bank Transfer,Yes,Fish,Meat,86944,1,Weekly,Wrong Item,2,21,Autumn,Shipped From Abroad,Small,Returned,23.15
34,Brisbane,White,Australia,Cust4014,Michael Anderson,0,Male,Google Pay,No,Onion,Vegetables,18558,9,Monthly,"",3,377,Spring,Express,Small,Delivered,41.94
34,Brisbane,White,Australia,Cust5096,John Jackson,10,Male,Apple Pay,Yes,Chocolate,Snacks,86616,2,Weekly,Late Delivery,3,59,Summer,Express,Medium,Returned,32.82
34,Brisbane,Yellow,Australia,Cust2415,David Jackson,0,Male,Google Pay,No,Orange,Fruits,34647,9,Quarterly,"",3,176,Summer,Shipped From Abroad,Small,Delivered,19.52
34,Brisbane,Yellow,Australia,Cust4389,Mary Brown,20,Male,Apple Pay,Yes,Chicken,Meat,55976,4,Monthly,Damaged Product,4,118,Spring,Express,Small,Returned,36.8
34,Chicago,Brown,USA,Cust1674,Michael Johnson,5,Female,Google Pay,Yes,Yogurt,Dairy,43717,9,Monthly,"",2,321,Spring,Express,Medium,Delivered,37.59
34,Chicago,Brown,USA,Cust3786,Sarah Jackson,5,Female,Bank Transfer,No,Soda,Beverages,86711,5,Yearly,"",3,140,Spring,Express,Small,Delivered,29.37
34,Chicago,Green,USA,Cust1907,Emma Brown,20,Female,Credit Card,No,Cake,Bakery,68287,9,Monthly,Damaged Product,1,67,Winter,Standard,Large,Returned,9.33
34,Chicago,Green,USA,Cust4877,David Taylor,10,Male,PayPal,Yes,Milk,Dairy,54496,6,Monthly,Quality Issue,1,200,Summer,Shipped From Abroad,Medium,Returned,37.09
34,Chicago,Red,USA,Cust1435,Emma Johnson,10,Female,Google Pay,Yes,Butter,Dairy,80967,4,Monthly,"",1,82,Autumn,Standard,Small,Delivered,22.7
34,Chicago,Red,USA,Cust4609,David Jackson,15,Male,Debit Card,No,Chicken,Meat,49033,4,Quarterly,"",1,131,Spring,Shipped From Abroad,Small,Delivered,38.65
34,Chicago,White,USA,Cust2090,Daniel Jackson,15,Male,Cash,No,Yogurt,Dairy,32842,10,Weekly,Late Delivery,5,259,Summer,Express,Small,Returned,30.51
34,Chicago,White,USA,Cust5812,Daniel Smith,10,Female,PayPal,No,Potato,Vegetables,70338,10,Monthly,"",3,149,Winter,Express,Medium,Delivered,16.54
34,Chicago,Yellow,USA,Cust1970,Daniel Jackson,10,Female,Apple Pay,No,Pork,Meat,49099,1,Weekly,"",3,40,Autumn,Express,Medium,Delivered,44.75
34,Hamburg,N/A,Germany,Cust1268,Sarah Anderson,0,Female,Google Pay,Yes,Croissant,Bakery,59531,2,Weekly,Changed Mind,1,40,Spring,Shipped From Abroad,Medium,Returned,20.23
34,Hamburg,N/A,Germany,Cust1599,Mary Jackson,5,Male,PayPal,No,Chocolate,Snacks,61251,3,Weekly,Quality Issue,3,38,Spring,Shipped From Abroad,Small,Returned,13.33
34,Hamburg,N/A,Germany,Cust4951,Emma Brown,15,Male,Bank Transfer,No,Juice,Beverages,58072,2,Yearly,Quality Issue,4,19,Winter,Express,Small,Returned,11.35
34,Hamburg,N/A,Germany,Cust5349,Mary Taylor,20,Male,Apple Pay,No,Milk,Dairy,50249,5,Weekly,Damaged Product,5,25,Spring,Standard,Small,Returned,6.15
34,Hamburg,White,Germany,Cust1201,Daniel Anderson,5,Male,Google Pay,No,Yogurt,Dairy,64102,7,Yearly,Damaged Product,1,254,Summer,Shipped From Abroad,Large,Returned,38.13
34,Hamburg,White,Germany,Cust1483,Daniel Johnson,0,Male,Google Pay,No,Chocolate,Snacks,35664,3,Weekly,"",2,109,Spring,Express,Large,Delivered,36.28
34,Hamburg,White,Germany,Cust3928,Mary Brown,20,Male,Google Pay,No,Nuts,Snacks,29619,5,Yearly,"",1,14,Autumn,Shipped From Abroad,Medium,Delivered,3.39
34,Hamburg,White,Germany,Cust5400,Sarah Thomas,5,Male,Bank Transfer,No,Tea,Beverages,33211,7,Monthly,"",5,276,Spring,Shipped From Abroad,Medium,Delivered,41.45
34,Houston,Brown,USA,Cust1639,Mary Thomas,0,Male,Google Pay,No,Carrot,Vegetables,11055,1,Quarterly,"",2,48,Winter,Express,Medium,Delivered,47.79
34,Houston,Green,USA,Cust1191,Sarah Brown,10,Female,Cash,No,Fish,Meat,18859,5,Monthly,Quality Issue,3,193,Spring,Shipped From Abroad,Medium,Returned,42.88
34,Houston,Green,USA,Cust1770,Emma Brown,10,Male,Apple Pay,Yes,Tea,Beverages,16153,4,Quarterly,Quality Issue,4,75,Spring,Standard,Medium,Returned,20.72
34,Houston,Green,USA,Cust1799,Michael Anderson,20,Female,Bank Transfer,No,Fish,Meat,47663,1,Monthly,Damaged Product,3,5,Spring,Standard,Medium,Returned,5.9
34,Houston,N/A,USA,Cust3325,Daniel Anderson,20,Female,Google Pay,Yes,Potato,Vegetables,61249,4,Weekly,Quality Issue,5,80,Spring,Express,Small,Returned,25.05
34,Houston,Yellow,USA,Cust2036,Mary Johnson,0,Male,Credit Card,No,Banana,Fruits,51610,10,Weekly,Changed Mind,2,364,Autumn,Express,Large,Returned,36.44
34,Liverpool,Brown,UK,Cust3128,Olivia Smith,15,Female,PayPal,Yes,Soda,Beverages,74870,2,Quarterly,Late Delivery,2,72,Summer,Standard,Medium,Returned,42.36
34,Liverpool,Brown,UK,Cust5323,Emma Taylor,15,Female,Debit Card,No,Onion,Vegetables,13093,6,Yearly,Changed Mind,3,199,Winter,Standard,Small,Returned,38.95
34,Liverpool,Green,UK,Cust2866,Olivia Taylor,15,Male,Cash,No,Croissant,Bakery,68253,3,Monthly,"",3,87,Autumn,Shipped From Abroad,Large,Delivered,34.25
34,Liverpool,Green,UK,Cust6196,David Taylor,5,Female,Credit Card,Yes,Nuts,Snacks,93319,10,Yearly,Damaged Product,5,285,Winter,Express,Large,Returned,30.05
34,Liverpool,N/A,UK,Cust5322,Emma Jackson,15,Male,Cash,Yes,Yogurt,Dairy,68126,2,Yearly,Wrong Item,5,47,Spring,Standard,Small,Returned,27.41
34,London,N/A,UK,Cust2221,Emma Thomas,20,Male,PayPal,No,Onion,Vegetables,29296,2,Weekly,"",2,4,Spring,Shipped From Abroad,Large,Delivered,2.48
34,London,N/A,UK,Cust3144,Daniel Taylor,20,Male,Credit Card,Yes,Potato,Vegetables,88633,9,Weekly,"",5,115,Winter,Standard,Medium,Delivered,15.92
34,London,White,UK,Cust1118,John Brown,5,Female,Google Pay,No,Yogurt,Dairy,53172,1,Weekly,Late Delivery,2,19,Winter,Shipped From Abroad,Medium,Returned,20.18
34,London,Yellow,UK,Cust1748,David Jackson,20,Male,PayPal,Yes,Apple,Fruits,86908,4,Yearly,Quality Issue,2,146,Autumn,Standard,Small,Returned,45.6
34,Los Angeles,Yellow,USA,Cust1621,John Smith,10,Female,Credit Card,Yes,Tea,Beverages,82764,8,Monthly,"",2,353,Spring,Standard,Small,Delivered,49.01
34,Manchester,Brown,UK,Cust3857,Daniel Taylor,0,Male,Debit Card,Yes,Beef,Meat,68393,9,Weekly,Changed Mind,3,324,Autumn,Standard,Large,Returned,36.04
34,Manchester,Brown,UK,Cust5933,John Jackson,10,Male,Bank Transfer,Yes,Orange,Fruits,33036,2,Yearly,Quality Issue,5,31,Spring,Express,Large,Returned,16.97
34,Manchester,Green,UK,Cust1041,Sarah Johnson,0,Male,Debit Card,No,Croissant,Bakery,44635,3,Yearly,Quality Issue,3,135,Spring,Express,Large,Returned,44.94
34,Manchester,Green,UK,Cust3547,Daniel Jackson,15,Female,Credit Card,No,Pork,Meat,26334,8,Yearly,"",3,280,Summer,Standard,Medium,Delivered,41.14
34,Manchester,Green,UK,Cust4366,David Smith,0,Female,Bank Transfer,Yes,Croissant,Bakery,58428,5,Weekly,"",3,58,Autumn,Shipped From Abroad,Medium,Delivered,11.56
34,Manchester,Green,UK,Cust4922,David Jackson,10,Male,Google Pay,Yes,Chips,Snacks,40156,3,Yearly,"",5,63,Winter,Shipped From Abroad,Small,Delivered,23.17
34,Manchester,Green,UK,Cust5451,Emma Anderson,10,Female,PayPal,Yes,Carrot,Vegetables,36649,10,Yearly,"",4,152,Autumn,Express,Large,Delivered,16.86
34,Manchester,Green,UK,Cust6267,John Johnson,5,Male,Bank Transfer,No,Croissant,Bakery,34824,4,Yearly,"",5,119,Spring,Express,Small,Delivered,31.2
34,Manchester,N/A,UK,Cust5921,Michael Brown,15,Male,Bank Transfer,Yes,Chicken,Meat,57906,2,Yearly,"",5,42,Spring,Shipped From Abroad,Large,Delivered,24.82
34,Manchester,Yellow,UK,Cust4560,Michael Thomas,15,Female,Bank Transfer,No,Beef,Meat,44523,3,Quarterly,"",5,8,Winter,Shipped From Abroad,Large,Delivered,3.23
34,Melbourne,Green,Australia,Cust3992,Michael Smith,5,Female,Debit Card,No,Beef,Meat,63381,10,Weekly,"",2,84,Spring,Standard,Medium,Delivered,8.79
34,Melbourne,N/A,Australia,Cust4139,Sarah Johnson,0,Male,Debit Card,Yes,Chicken,Meat,16532,9,Quarterly,Quality Issue,3,268,Winter,Standard,Small,Returned,29.83
34,Melbourne,N/A,Australia,Cust5455,John Smith,0,Male,Debit Card,No,Pork,Meat,65661,3,Weekly,Wrong Item,3,143,Autumn,Standard,Medium,Returned,47.74
34,Melbourne,Red,Australia,Cust1001,John Anderson,10,Female,Google Pay,Yes,Orange,Fruits,24988,8,Quarterly,"",3,67,Winter,Shipped From Abroad,Medium,Delivered,9.24
34,Montreal,Brown,Canada,Cust4022,Emma Brown,0,Female,Google Pay,Yes,Chicken,Meat,97007,4,Monthly,Late Delivery,5,183,Summer,Standard,Medium,Returned,45.75
34,Montreal,Brown,Canada,Cust4375,Olivia Thomas,10,Male,Credit Card,No,Pork,Meat,50392,5,Yearly,"",5,122,Winter,Standard,Small,Delivered,27.21
34,Montreal,Brown,Canada,Cust5262,Michael Brown,15,Female,Cash,Yes,Cake,Bakery,76255,3,Yearly,Wrong Item,5,19,Summer,Standard,Medium,Returned,7.58
34,Montreal,Brown,Canada,Cust6152,Olivia Smith,10,Female,PayPal,No,Biscuits,Snacks,77871,8,Quarterly,Wrong Item,1,107,Spring,Shipped From Abroad,Small,Returned,14.91
34,Montreal,Green,Canada,Cust1882,John Anderson,20,Male,Google Pay,No,Cheese,Dairy,53749,8,Quarterly,Wrong Item,3,154,Winter,Express,Large,Returned,23.99
34,Montreal,Green,Canada,Cust6397,David Jackson,5,Female,Bank Transfer,No,Mango,Fruits,29745,5,Quarterly,Wrong Item,2,181,Winter,Standard,Large,Returned,38.12
34,Montreal,N/A,Canada,Cust1314,Emma Anderson,5,Female,Debit Card,No,Apple,Fruits,22592,6,Yearly,Damaged Product,4,245,Autumn,Shipped From Abroad,Small,Returned,42.92
34,Montreal,N/A,Canada,Cust2342,Daniel Taylor,10,Female,Credit Card,No,Apple,Fruits,37153,4,Monthly,Late Delivery,3,145,Winter,Shipped From Abroad,Large,Returned,40.37
34,Montreal,N/A,Canada,Cust3800,John Thomas,0,Male,PayPal,No,Nuts,Snacks,25105,2,Quarterly,"",4,63,Summer,Shipped From Abroad,Large,Delivered,31.71
34,Montreal,Red,Canada,Cust2986,Sarah Jackson,5,Male,Credit Card,No,Milk,Dairy,86325,4,Monthly,"",3,182,Spring,Standard,Small,Delivered,47.79
34,Montreal,White,Canada,Cust1498,John Brown,10,Female,Debit Card,Yes,Mango,Fruits,93394,7,Quarterly,Wrong Item,3,72,Summer,Express,Small,Returned,11.41
34,Montreal,Yellow,Canada,Cust1178,Mary Brown,10,Male,Debit Card,No,Spinach,Vegetables,67733,4,Weekly,Changed Mind,1,179,Spring,Standard,Small,Returned,49.81
34,Munich,Brown,Germany,Cust6262,Sarah Jackson,15,Female,PayPal,No,Muffin,Bakery,86197,2,Weekly,Damaged Product,3,57,Winter,Shipped From Abroad,Medium,Returned,33.49
34,Munich,Green,Germany,Cust1433,David Johnson,20,Male,PayPal,Yes,Chicken,Meat,96601,1,Yearly,"",4,7,Autumn,Express,Small,Delivered,8.79
34,Munich,Green,Germany,Cust3297,David Johnson,15,Female,Debit Card,Yes,Chicken,Meat,69458,4,Quarterly,"",3,78,Summer,Shipped From Abroad,Large,Delivered,22.8
34,Munich,N/A,Germany,Cust2647,Michael Thomas,20,Female,PayPal,Yes,Coffee,Beverages,76705,5,Quarterly,"",3,13,Autumn,Shipped From Abroad,Medium,Delivered,3.37
34,Munich,Red,Germany,Cust2499,Michael Taylor,10,Male,Bank Transfer,No,Butter,Dairy,61831,10,Yearly,"",2,188,Spring,Express,Large,Delivered,20.88
34,Munich,Red,Germany,Cust5846,Michael Johnson,15,Male,Google Pay,Yes,Tea,Beverages,67045,8,Quarterly,"",3,28,Spring,Express,Large,Delivered,4.12
34,Munich,Red,Germany,Cust6294,John Smith,15,Male,Bank Transfer,Yes,Pork,Meat,94669,2,Yearly,Late Delivery,3,27,Winter,Express,Large,Returned,15.73
34,New York,Green,USA,Cust1400,Emma Brown,5,Male,Debit Card,Yes,Tea,Beverages,42910,5,Monthly,"",5,149,Summer,Standard,Medium,Delivered,31.41
34,New York,Green,USA,Cust3063,Michael Brown,20,Female,Google Pay,Yes,Bread,Bakery,69932,8,Quarterly,"",3,147,Winter,Shipped From Abroad,Small,Delivered,23.01
34,New York,Green,USA,Cust4196,David Thomas,5,Female,PayPal,Yes,Fish,Meat,62406,1,Weekly,"",5,15,Winter,Shipped From Abroad,Large,Delivered,15.39
34,New York,Green,USA,Cust6311,David Anderson,5,Female,Bank Transfer,No,Coffee,Beverages,28403,1,Yearly,Quality Issue,4,42,Winter,Express,Small,Returned,44.58
34,New York,N/A,USA,Cust1322,David Taylor,20,Female,Credit Card,Yes,Juice,Beverages,22926,2,Quarterly,Changed Mind,2,29,Summer,Express,Large,Returned,18.24
34,New York,Red,USA,Cust3554,Michael Johnson,0,Male,PayPal,Yes,Muffin,Bakery,59294,10,Weekly,"",4,96,Autumn,Shipped From Abroad,Medium,Delivered,9.59
34,New York,White,USA,Cust2886,Olivia Jackson,10,Male,Credit Card,No,Orange,Fruits,86625,7,Monthly,Wrong Item,4,299,Spring,Express,Small,Returned,47.47
34,New York,White,USA,Cust3685,Olivia Smith,10,Male,Credit Card,Yes,Tomato,Vegetables,22168,5,Monthly,Damaged Product,4,186,Winter,Standard,Small,Returned,41.26
34,Sydney,Brown,Australia,Cust1797,David Brown,15,Male,Debit Card,No,Mango,Fruits,14283,10,Monthly,Quality Issue,3,13,Autumn,Standard,Large,Returned,1.5
34,Sydney,Brown,Australia,Cust3537,John Brown,10,Male,Credit Card,No,Cheese,Dairy,92550,8,Monthly,"",1,222,Autumn,Express,Large,Delivered,30.77
34,Sydney,N/A,Australia,Cust3424,Olivia Smith,15,Female,PayPal,Yes,Chicken,Meat,32313,3,Yearly,"",2,6,Autumn,Standard,Large,Delivered,2.17
34,Sydney,N/A,Australia,Cust5188,Daniel Brown,5,Female,Apple Pay,Yes,Biscuits,Snacks,11715,9,Yearly,Changed Mind,4,348,Autumn,Standard,Large,Returned,40.72
