customer-id,age,gender,product,product-category,size,color,season,review-rate,shipping-mode,discount-applied,promo-code,previous-purchaser,payment-method,purchase-frequency,order-date,shipped-date,delivery-date,customer-name,country,city,quantity,unit-price,sales-price,status,reason
CUST2141,53,Female,Bread,Bakery,Large,Brown,Summer,4,Shipped from Abroad,10,57521,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,John Jackson,Canada,Toronto,3,28.52,77,Delivered,
CUST2142,64,Male,Orange,Fruits,Medium,Red,Autumn,1,Shipped from Abroad,0,79107,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Daniel Johnson,Australia,Sydney,8,35.11,280.88,Delivered,
CUST2143,30,Male,Juice,Beverages,Small,Red,Autumn,2,Shipped from Abroad,15,64760,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Sarah Johnson,USA,Houston,3,25.21,64.29,Returned,Wrong Item
CUST2144,58,Male,Orange,Fruits,Large,Brown,Winter,5,Express,20,26496,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Michael Jackson,Canada,Toronto,4,37.39,119.65,Delivered,
CUST2145,37,Male,Cheese,Dairy,Large,Green,Summer,3,Standard,15,82499,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Jackson,Germany,Hamburg,4,47.37,161.06,Returned,Changed Mind
CUST2146,28,Male,Milk,Dairy,Medium,Red,Winter,2,Express,0,93311,Yes,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Mary Thomas,Germany,Munich,1,12.56,12.56,Returned,Quality Issue
CUST2147,64,Male,Coffee,Beverages,Large,N/A,Spring,2,Shipped from Abroad,15,48563,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Michael Anderson,Germany,Munich,8,21.53,146.4,Delivered,
CUST2148,63,Male,Nuts,Snacks,Medium,Yellow,Summer,3,Express,0,24502,Yes,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,David Anderson,USA,Chicago,9,25.38,228.42,Returned,Quality Issue
CUST2149,32,Male,Nuts,Snacks,Medium,Green,Summer,5,Shipped from Abroad,10,59682,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,John Thomas,Germany,Munich,,29.95,,Delivered,
CUST2150,68,Male,Fish,Meat,Small,Green,Autumn,,Shipped from Abroad,10,81795,Yes,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Emma Thomas,Australia,Brisbane,4,10.45,37.62,Returned,Damaged Product
CUST2151,50,Female,Biscuits,Snacks,Medium,Red,Autumn,1,Shipped from Abroad,5,85087,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Michael Anderson,UK,Liverpool,5,42.84,203.49,Returned,Late Delivery
CUST2152,36,Male,Croissant,Bakery,Medium,N/A,Summer,4,Standard,10,49963,No,Cash,Quarterly,51:04.3,51:04.3,51:04.3,John Anderson,USA,Los Angeles,1,32.35,29.12,Returned,Late Delivery
CUST2153,37,Male,Yogurt,Dairy,Small,Yellow,Summer,2,Standard,0,80547,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Emma Anderson,Canada,Montreal,8,6.64,53.12,Delivered,
CUST2154,64,Female,Apple,Fruits,Medium,Yellow,Autumn,2,Shipped from Abroad,20,95516,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Michael Taylor,USA,Houston,6,35.78,171.74,Delivered,
CUST2155,23,Female,Biscuits,Snacks,Medium,Brown,Spring,1,Standard,5,47402,Yes,Cash,Monthly,51:04.3,51:04.3,51:04.3,Emma Taylor,USA,Los Angeles,1,30.76,29.22,Delivered,
CUST2156,18,Female,Carrot,Vegetables,Small,White,Autumn,4,Shipped from Abroad,15,33350,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Michael Taylor,UK,London,7,48.74,290,Returned,Late Delivery
CUST2157,61,Male,Chicken,Meat,Large,Green,Spring,,Standard,10,77379,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Mary Taylor,Australia,Melbourne,2,14.07,25.33,Returned,Wrong Item
CUST2158,52,Male,Muffin,Bakery,Large,White,Spring,4,Shipped from Abroad,15,50180,No,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Michael Johnson,Australia,Sydney,5,4.35,18.49,Returned,Wrong Item
CUST2159,35,Male,Cake,Bakery,Large,Green,Summer,3,Shipped from Abroad,0,24474,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Emma Anderson,Canada,Toronto,5,20.85,104.25,Delivered,
CUST2160,20,Female,Chicken,Meat,Small,White,Summer,1,Standard,0,98831,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Mary Anderson,UK,Manchester,1,27.31,27.31,Returned,Damaged Product
CUST2161,23,Male,Orange,Fruits,Small,Brown,Autumn,4,Standard,10,60866,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,John Taylor,UK,Manchester,5,43.27,194.72,Returned,Changed Mind
CUST2162,59,Male,Pork,Meat,Large,Yellow,Winter,,Express,10,26016,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Sarah Smith,Australia,Sydney,8,30,216,Returned,Wrong Item
CUST2163,67,Female,Soda,Beverages,Small,White,Spring,4,Standard,10,75610,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Daniel Jackson,UK,London,2,13.18,23.72,Returned,Wrong Item
CUST2164,31,Male,Chips,Snacks,Medium,Brown,Summer,2,Shipped from Abroad,0,14178,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,John Taylor,UK,Manchester,3,,,Delivered,
CUST2165,30,Male,Yogurt,Dairy,Small,White,Spring,5,Shipped from Abroad,20,39315,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,David Smith,Australia,Melbourne,1,31.86,25.49,Returned,Quality Issue
CUST2166,49,Male,Chicken,Meat,Large,Brown,Spring,5,Standard,0,48455,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,David Anderson,Germany,Munich,1,43.9,43.9,Delivered,
CUST2167,69,Female,Chocolate,Snacks,Medium,Brown,Winter,3,Standard,5,52263,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Jackson,Australia,Melbourne,10,20.63,195.98,Returned,Wrong Item
CUST2168,42,Male,Yogurt,Dairy,Small,White,Summer,,Standard,10,10048,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,David Johnson,Australia,Melbourne,2,27.34,49.21,Returned,Damaged Product
CUST2169,46,Male,Fish,Meat,Medium,White,Autumn,2,Shipped from Abroad,10,39179,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,John Jackson,USA,Los Angeles,4,38.65,139.14,Delivered,
CUST2170,39,Male,Tomato,Vegetables,Small,Brown,Winter,5,Shipped from Abroad,10,84232,No,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,Mary Thomas,UK,Liverpool,2,12.73,22.91,Delivered,
CUST2171,58,Female,Chicken,Meat,Medium,Green,Autumn,5,Shipped from Abroad,20,12678,No,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,John Anderson,UK,Manchester,9,22.83,164.38,Delivered,
CUST2172,66,Male,Fish,Meat,Small,White,Winter,1,Standard,15,84425,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,David Smith,USA,Los Angeles,2,40.86,69.46,Delivered,
CUST2173,43,Male,Spinach,Vegetables,Large,Brown,Summer,5,Shipped from Abroad,5,35464,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,David Smith,UK,Manchester,8,41.01,311.68,Delivered,
CUST2174,47,Female,Butter,Dairy,Small,White,Spring,5,Shipped from Abroad,5,16374,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Sarah Johnson,USA,Chicago,2,46.64,88.62,Returned,Damaged Product
CUST2175,42,Male,Butter,Dairy,Large,Green,Autumn,4,Shipped from Abroad,0,86071,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,John Thomas,UK,Liverpool,3,49.09,147.27,Returned,Wrong Item
CUST2176,70,Male,Tea,Beverages,Medium,Green,Summer,3,Shipped from Abroad,5,42171,No,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Anderson,Canada,Toronto,9,46.68,399.11,Returned,Changed Mind
CUST2177,64,Female,Biscuits,Snacks,Medium,White,Autumn,5,Shipped from Abroad,15,79392,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Mary Brown,USA,Chicago,9,12.37,94.63,Delivered,
CUST2178,18,Male,Cake,Bakery,Small,N/A,Winter,2,Express,20,29476,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Michael Taylor,Canada,Montreal,9,27.43,197.5,Delivered,
CUST2179,40,Male,Croissant,Bakery,Medium,Brown,Summer,1,Standard,5,72369,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,David Smith,UK,Liverpool,4,33.23,126.27,Returned,Quality Issue
CUST2180,55,Male,Carrot,Vegetables,Large,N/A,Summer,3,Shipped from Abroad,0,20701,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Smith,USA,Los Angeles,3,33.76,101.28,Delivered,
CUST2181,65,Female,Yogurt,Dairy,Medium,Green,Spring,2,Shipped from Abroad,20,74838,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Mary Johnson,UK,London,10,40.43,323.44,Returned,Late Delivery
CUST2182,69,Female,Chips,Snacks,Small,Green,Winter,5,Standard,5,26987,Yes,PayPal,Yearly,51:04.3,51:04.3,51:04.3,David Taylor,Australia,Brisbane,2,41.96,79.72,Returned,Wrong Item
CUST2183,39,Female,Beef,Meat,Small,Brown,Autumn,,Express,0,83790,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,John Thomas,UK,Liverpool,6,24.72,148.32,Delivered,
CUST2184,22,Male,Tea,Beverages,Large,White,Autumn,3,Express,5,66190,Yes,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Thomas,Canada,Toronto,10,37.76,358.72,Delivered,
CUST2185,26,Male,Nuts,Snacks,Medium,White,Summer,1,Express,0,33705,No,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Michael Thomas,Australia,Brisbane,8,19.27,154.16,Returned,Damaged Product
CUST2186,30,Female,Orange,Fruits,Small,Brown,Summer,5,Shipped from Abroad,20,65793,Yes,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,David Anderson,Canada,Vancouver,4,31.2,99.84,Delivered,
CUST2187,22,Female,Soda,Beverages,Large,Yellow,Winter,4,Shipped from Abroad,5,31708,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,John Anderson,Canada,Vancouver,10,1.53,14.54,Delivered,
CUST2188,59,Male,Juice,Beverages,Medium,Red,Summer,5,Shipped from Abroad,5,64191,Yes,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Daniel Thomas,Germany,Munich,1,13.52,12.84,Delivered,
CUST2189,70,Male,Fish,Meat,Medium,White,Autumn,,Standard,5,33356,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,John Anderson,Germany,Munich,3,33.11,94.36,Returned,Quality Issue
CUST2190,61,Female,Grapes,Fruits,Large,Red,Winter,1,Standard,20,13745,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Brown,Australia,Melbourne,6,41.02,196.9,Delivered,
CUST2191,37,Male,Coffee,Beverages,Small,Green,Spring,4,Express,15,78315,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Michael Smith,USA,Los Angeles,9,37.45,286.49,Returned,Changed Mind
CUST2192,54,Male,Fish,Meat,Large,White,Summer,2,Express,0,37261,No,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Anderson,Germany,Munich,5,5.32,26.6,Returned,Wrong Item
CUST2193,25,Male,Yogurt,Dairy,Small,Yellow,Spring,5,Express,10,19901,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Michael Thomas,UK,Manchester,,20.32,,Delivered,
CUST2194,57,Female,Juice,Beverages,Small,Brown,Winter,1,Standard,5,85996,Yes,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Emma Brown,Australia,Brisbane,10,25.64,243.58,Returned,Damaged Product
CUST2195,62,Male,Carrot,Vegetables,Large,Red,Autumn,5,Standard,15,78522,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Thomas,Australia,Melbourne,8,23.81,161.91,Returned,Late Delivery
CUST2196,29,Male,Fish,Meat,Medium,N/A,Summer,5,Shipped from Abroad,20,77405,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Taylor,USA,Chicago,9,49.49,356.33,Returned,Damaged Product
CUST2197,53,Male,Juice,Beverages,Large,Yellow,Autumn,4,Shipped from Abroad,10,20627,Yes,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Sarah Taylor,UK,London,,39.65,,Returned,Wrong Item
CUST2198,30,Male,Orange,Fruits,Large,N/A,Autumn,4,Express,5,98154,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Thomas,UK,Liverpool,5,36.8,174.8,Delivered,
CUST2199,30,Female,Chocolate,Snacks,Large,Red,Summer,2,Shipped from Abroad,0,47569,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Olivia Taylor,Australia,Sydney,7,22.04,154.28,Returned,Late Delivery
CUST2200,22,Female,Cheese,Dairy,Medium,Red,Winter,,Shipped from Abroad,15,93605,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Mary Brown,Germany,Hamburg,1,37.58,31.94,Delivered,
CUST2201,67,Female,Grapes,Fruits,Large,Green,Summer,5,Express,5,99116,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Olivia Thomas,UK,Manchester,9,18.01,153.99,Returned,Damaged Product
CUST2202,20,Male,Yogurt,Dairy,Medium,Brown,Spring,4,Express,5,22103,No,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Brown,USA,New York,3,33.87,96.53,Delivered,
CUST2203,43,Male,Nuts,Snacks,Small,Brown,Spring,2,Standard,15,56185,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Sarah Smith,Australia,Melbourne,5,27.51,116.92,Delivered,
CUST2204,38,Female,Cheese,Dairy,Small,Yellow,Autumn,3,Shipped from Abroad,10,73207,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Sarah Smith,USA,Los Angeles,10,12.57,113.13,Delivered,
CUST2205,19,Female,Nuts,Snacks,Large,Red,Summer,5,Shipped from Abroad,20,28199,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Michael Anderson,UK,Liverpool,9,18.51,133.27,Delivered,
CUST2206,54,Female,Mango,Fruits,Medium,Yellow,Autumn,4,Standard,20,20492,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Daniel Anderson,USA,Houston,10,13.96,111.68,Returned,Wrong Item
CUST2207,46,Male,Yogurt,Dairy,Large,Green,Autumn,2,Standard,5,36817,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,John Taylor,Germany,Munich,1,17.43,16.56,Delivered,
CUST2208,40,Female,Tea,Beverages,Small,Yellow,Summer,4,Shipped from Abroad,20,99926,Yes,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Michael Brown,UK,Manchester,2,20.4,32.64,Delivered,
CUST2209,47,Female,Apple,Fruits,Small,Red,Summer,4,Express,20,66782,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Sarah Taylor,Germany,Hamburg,8,22.24,142.34,Returned,Changed Mind
CUST2210,67,Male,Butter,Dairy,Medium,Brown,Winter,2,Express,0,42120,No,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Mary Johnson,USA,Los Angeles,4,23.52,94.08,Delivered,
CUST2211,24,Female,Grapes,Fruits,Small,N/A,Spring,1,Express,0,63326,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Emma Smith,Germany,Munich,3,1.88,5.64,Returned,Wrong Item
CUST2212,39,Female,Croissant,Bakery,Medium,Red,Summer,2,Express,20,55466,Yes,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Sarah Smith,USA,Los Angeles,6,27.92,134.02,Returned,Damaged Product
CUST2213,43,Male,Pork,Meat,Medium,Brown,Spring,5,Shipped from Abroad,5,20162,Yes,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,John Jackson,Germany,Hamburg,9,8.28,70.79,Delivered,
CUST2214,70,Female,Apple,Fruits,Large,N/A,Winter,4,Shipped from Abroad,0,92961,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Johnson,Germany,Hamburg,1,44.71,44.71,Returned,Quality Issue
CUST2215,61,Male,Mango,Fruits,Medium,Yellow,Autumn,1,Standard,20,45442,Yes,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Sarah Jackson,Australia,Brisbane,1,,,Delivered,
CUST2216,56,Male,Biscuits,Snacks,Medium,Yellow,Spring,5,Shipped from Abroad,0,67306,No,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,David Smith,UK,Manchester,3,27.52,82.56,Delivered,
CUST2217,42,Male,Tomato,Vegetables,Medium,White,Spring,3,Express,20,35095,Yes,Debit Card,Weekly,51:04.3,51:04.3,51:04.3,David Smith,Australia,Sydney,8,27.46,175.74,Delivered,
CUST2218,67,Male,Cheese,Dairy,Small,Green,Spring,4,Shipped from Abroad,5,60974,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,John Smith,Germany,Berlin,,46.96,,Returned,Quality Issue
CUST2219,64,Female,Cheese,Dairy,Large,Red,Autumn,3,Standard,10,21358,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Daniel Brown,USA,Houston,10,41.96,377.64,Delivered,
CUST2220,19,Male,Biscuits,Snacks,Large,Green,Summer,3,Shipped from Abroad,15,68774,Yes,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,David Anderson,Germany,Hamburg,3,14.17,36.13,Delivered,
CUST2221,34,Male,Onion,Vegetables,Large,N/A,Spring,2,Shipped from Abroad,20,29296,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Emma Thomas,UK,London,2,2.48,3.97,Delivered,
CUST2222,46,Male,Chocolate,Snacks,Large,Red,Autumn,2,Standard,5,26590,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Daniel Johnson,USA,New York,2,,,Delivered,
CUST2223,61,Male,Coffee,Beverages,Medium,Red,Autumn,,Shipped from Abroad,0,61221,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,David Brown,UK,Manchester,5,16.44,82.2,Returned,Quality Issue
CUST2224,32,Male,Biscuits,Snacks,Large,N/A,Summer,,Express,20,63620,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,David Thomas,Australia,Melbourne,7,44.14,247.18,Returned,Wrong Item
CUST2225,49,Male,Onion,Vegetables,Small,N/A,Winter,2,Express,5,54163,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Mary Brown,Canada,Vancouver,8,27.48,208.85,Returned,Changed Mind
CUST2226,62,Male,Soda,Beverages,Small,Red,Spring,5,Express,15,76068,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,David Jackson,Australia,Sydney,7,15.27,90.86,Returned,Changed Mind
CUST2227,47,Male,Banana,Fruits,Large,Yellow,Spring,3,Express,5,84439,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Mary Taylor,Canada,Toronto,2,2.84,5.4,Returned,Wrong Item
CUST2228,32,Female,Yogurt,Dairy,Medium,N/A,Spring,,Shipped from Abroad,0,21934,No,Cash,Weekly,51:04.3,51:04.3,51:04.3,Sarah Johnson,Canada,Vancouver,,14.85,,Delivered,
CUST2229,19,Female,Bread,Bakery,Medium,Red,Autumn,1,Shipped from Abroad,10,45029,Yes,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,John Taylor,Germany,Hamburg,4,32.08,115.49,Returned,Changed Mind
CUST2230,56,Male,Tea,Beverages,Small,Green,Spring,2,Standard,0,31947,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Emma Jackson,UK,Liverpool,1,,,Returned,Late Delivery
CUST2231,30,Male,Tea,Beverages,Medium,N/A,Autumn,1,Standard,5,39512,Yes,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,David Taylor,Canada,Montreal,10,47.64,452.58,Returned,Changed Mind
CUST2232,34,Male,Chocolate,Snacks,Small,Green,Spring,4,Shipped from Abroad,10,30317,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Mary Thomas,USA,Los Angeles,10,,,Returned,Damaged Product
CUST2233,23,Female,Orange,Fruits,Large,White,Summer,3,Express,20,63560,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,David Anderson,USA,Los Angeles,6,13.06,62.69,Returned,Damaged Product
CUST2234,38,Female,Cake,Bakery,Small,Brown,Summer,3,Standard,10,36019,Yes,Debit Card,Weekly,51:04.3,51:04.3,51:04.3,Mary Taylor,Australia,Sydney,7,29.85,188.06,Delivered,
CUST2235,43,Female,Cake,Bakery,Large,White,Spring,1,Shipped from Abroad,5,87163,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Sarah Smith,Germany,Munich,8,25.39,192.96,Delivered,
CUST2236,57,Male,Carrot,Vegetables,Small,White,Summer,3,Express,10,47179,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Mary Jackson,Canada,Montreal,7,44.68,281.48,Returned,Changed Mind
CUST2237,24,Male,Carrot,Vegetables,Small,White,Autumn,2,Shipped from Abroad,15,69414,Yes,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Anderson,USA,Houston,4,30.66,104.24,Returned,Quality Issue
CUST2238,35,Male,Juice,Beverages,Large,N/A,Summer,1,Shipped from Abroad,5,56349,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Sarah Anderson,Germany,Berlin,9,33.41,285.66,Returned,Changed Mind
CUST2239,64,Female,Chocolate,Snacks,Large,N/A,Winter,2,Standard,5,55735,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Michael Anderson,UK,London,8,36.66,278.62,Delivered,
CUST2240,53,Male,Coffee,Beverages,Large,Red,Winter,2,Express,0,74007,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Mary Thomas,Canada,Toronto,1,30.37,30.37,Returned,Changed Mind
CUST2241,55,Female,Orange,Fruits,Small,Red,Autumn,,Standard,5,39224,No,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Mary Jackson,USA,Los Angeles,10,5.9,56.05,Returned,Wrong Item
CUST2242,60,Male,Tea,Beverages,Small,Yellow,Spring,4,Shipped from Abroad,15,25573,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,John Johnson,UK,Liverpool,8,18.77,127.64,Returned,Wrong Item
CUST2243,60,Female,Yogurt,Dairy,Small,White,Winter,1,Standard,15,48729,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Olivia Smith,UK,Manchester,2,34.55,58.73,Delivered,
CUST2244,68,Female,Soda,Beverages,Small,Yellow,Winter,2,Shipped from Abroad,0,34020,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Sarah Johnson,USA,Houston,1,48.51,48.51,Delivered,
CUST2245,27,Female,Soda,Beverages,Medium,Red,Spring,3,Standard,0,89899,No,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,John Anderson,UK,London,7,3.28,22.96,Returned,Late Delivery
CUST2246,50,Male,Yogurt,Dairy,Medium,Yellow,Autumn,4,Express,10,41274,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Sarah Thomas,USA,New York,4,44.77,161.17,Delivered,
CUST2247,53,Male,Juice,Beverages,Small,N/A,Spring,5,Express,10,50291,Yes,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,David Johnson,USA,Los Angeles,9,44.61,361.34,Returned,Late Delivery
CUST2248,42,Female,Fish,Meat,Large,Red,Winter,3,Shipped from Abroad,0,27866,Yes,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,John Brown,UK,Manchester,9,15.8,142.2,Returned,Quality Issue
CUST2249,27,Female,Grapes,Fruits,Medium,White,Autumn,1,Shipped from Abroad,5,32563,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,David Johnson,Australia,Melbourne,2,33.89,64.39,Delivered,
CUST2250,38,Male,Biscuits,Snacks,Small,White,Autumn,2,Shipped from Abroad,10,65115,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Johnson,Germany,Berlin,1,45.73,41.16,Delivered,
CUST2251,28,Female,Tea,Beverages,Large,Green,Spring,1,Shipped from Abroad,15,84066,Yes,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Mary Brown,USA,Chicago,5,37.3,158.53,Delivered,
CUST2252,20,Male,Cheese,Dairy,Large,White,Autumn,3,Express,15,65308,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Olivia Smith,Germany,Munich,5,21.08,89.59,Returned,Late Delivery
CUST2253,57,Male,Banana,Fruits,Large,Red,Autumn,2,Shipped from Abroad,10,19196,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,David Anderson,USA,Los Angeles,2,21.55,38.79,Delivered,
CUST2254,66,Female,Tea,Beverages,Medium,Red,Autumn,3,Standard,15,33039,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,John Anderson,Australia,Melbourne,6,36.71,187.22,Returned,Late Delivery
CUST2255,22,Male,Tea,Beverages,Large,Green,Spring,2,Shipped from Abroad,0,27400,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Daniel Johnson,USA,Houston,8,10.76,86.08,Returned,Changed Mind
CUST2256,53,Female,Chicken,Meat,Medium,Yellow,Winter,1,Shipped from Abroad,15,92620,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Olivia Johnson,Germany,Munich,5,12.15,51.64,Delivered,
CUST2257,33,Male,Chicken,Meat,Large,White,Winter,2,Shipped from Abroad,5,28261,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Mary Brown,UK,Manchester,9,42.9,366.79,Delivered,
CUST2258,59,Male,Pork,Meat,Medium,N/A,Summer,5,Standard,20,12738,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Mary Taylor,Germany,Berlin,7,9.6,53.76,Returned,Wrong Item
CUST2259,25,Female,Mango,Fruits,Medium,N/A,Winter,2,Shipped from Abroad,20,45013,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,David Jackson,Germany,Berlin,2,34.77,55.63,Delivered,
CUST2260,20,Male,Soda,Beverages,Medium,N/A,Summer,4,Standard,15,18194,No,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Mary Anderson,Canada,Toronto,5,3.69,15.68,Delivered,
CUST2261,26,Male,Spinach,Vegetables,Small,Brown,Summer,2,Standard,15,13860,Yes,Cash,Monthly,51:04.3,51:04.3,51:04.3,David Thomas,Australia,Melbourne,2,31.82,54.09,Returned,Wrong Item
CUST2262,42,Male,Milk,Dairy,Small,Brown,Winter,4,Standard,5,75822,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Mary Thomas,Canada,Montreal,7,31.45,209.14,Returned,Late Delivery
CUST2263,21,Female,Yogurt,Dairy,Large,Green,Winter,1,Express,20,12584,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Mary Johnson,UK,London,2,38.32,61.31,Returned,Changed Mind
CUST2264,26,Male,Cake,Bakery,Medium,Yellow,Autumn,3,Express,5,43602,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Michael Taylor,Australia,Sydney,,21.93,,Returned,Wrong Item
